service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
"Sat1-53-458-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-53-471-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-53-472-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-53-941-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-53-943-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-53-947-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-53-949-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-57-V85-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-57-V89-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-57-V90-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-57-W80-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat1-57-W81-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat1-57-W82-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat1-57-W83-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat1-57-W85-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat1-57-W86-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat1-57-W88-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat1-58-G01-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-58-G10-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-58-G11-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-58-G12-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-58-G20-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-58-G22-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-58-G23-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-58-G24-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-58-G25-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-58-G43-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-59-10B-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-59-11B-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-59-12B-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-59-13B-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-59-14B-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-59-15B-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-59-20B-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-59-21B-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-59-22B-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-59-23B-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-59-24B-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-59-25B-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-59-26B-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-59-30B-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-59-31B-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-60-150-aus","1","0","0","1","1","1","0","20251201","20260301"
"Sat1-60-151-aus","1","0","0","1","1","1","0","20251201","20260301"
"Sat1-60-152-aus","1","0","0","1","1","1","0","20251201","20260301"
"Sat1-60-153-aus","1","0","0","1","1","1","0","20251201","20260301"
"Sat1-60-154-aus","1","0","0","1","1","1","0","20251201","20260301"
"Sat1-60-160-aus","1","0","0","1","1","1","0","20251201","20260301"
"Sat1-60-161-aus","1","0","0","1","1","1","0","20251201","20260301"
"Sat1-60-166-aus","1","0","0","1","1","1","0","20251201","20260301"
"Sat1-60-167-aus","1","0","0","1","1","1","0","20251201","20260301"
"Sat1-60-170-aus","1","0","0","1","1","1","0","20251201","20260301"
"Sat1-60-180-aus","1","0","0","1","1","1","0","20251201","20260301"
"Sat1-60-181-aus","1","0","0","1","1","1","0","20251201","20260301"
"Sat1-60-182-aus","1","0","0","1","1","1","0","20251201","20260301"
"Sat1-60-190-aus","1","0","0","1","1","1","0","20251201","20260301"
"Sat1-60-191-aus","1","0","0","1","1","1","0","20251201","20260301"
"Sat1-60-192-aus","1","0","0","1","1","1","0","20251201","20260301"
"Sat1-60-194-aus","1","0","0","1","1","1","0","20251201","20260301"
"Sat1-60-400-aus","1","0","0","1","1","1","0","20251201","20260301"
"Sat1-60-406-aus","1","0","0","1","1","1","0","20251201","20260301"
"Sat1-60-407-aus","1","0","0","1","1","1","0","20251201","20260301"
"Sat1-60-408-aus","1","0","0","1","1","1","0","20251201","20260301"
"Sat1-60-409-aus","1","0","0","1","1","1","0","20251201","20260301"
"Sat1-60-410-aus","1","0","0","1","1","1","0","20251201","20260301"
"Sat1-60-411-aus","1","0","0","1","1","1","0","20251201","20260301"
"Sat1-60-412-aus","1","0","0","1","1","1","0","20251201","20260301"
"Sat1-60-414-aus","1","0","0","1","1","1","0","20251201","20260301"
"Sat1-60-415-aus","1","0","0","1","1","1","0","20251201","20260301"
"Sat1-60-439-aus","1","0","0","1","1","1","0","20251201","20260301"
"Sat1-60-441-aus","1","0","0","1","1","1","0","20251201","20260301"
"Sat1-60-443-aus","1","0","0","1","1","1","0","20251201","20260301"
"Sat1-60-494-aus","1","0","0","1","1","1","0","20251201","20260301"
"Sat1-60-495-aus","1","0","0","1","1","1","0","20251201","20260301"
"Sat1-60-496-aus","1","0","0","1","1","1","0","20251201","20260301"
"Sat1-60-497-aus","1","0","0","1","1","1","0","20251201","20260301"
"Sat1-60-498-aus","1","0","0","1","1","1","0","20251201","20260301"
"Sat1-64-L01-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat1-64-L05-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat1-64-L11-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat1-64-L12-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat1-64-L13-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat1-64-L14-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat1-64-L15-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat1-65-L02-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat1-65-L20-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat1-65-L21-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat1-65-L22-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat1-65-L30-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat1-66-L01-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat1-66-L02-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat1-66-L03-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat1-66-L04-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat1-66-L14-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat1-66-L15-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat1-66-L20-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat1-66-L21-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat1-66-L22-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat1-66-L30-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat1-66-L40-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat1-66-L41-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat1-66-L42-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat1-66-L43-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat1-66-L44-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat1-66-L45-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat1-67-G30-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-67-G31-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-67-G32-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-67-G41-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-67-G42-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-67-G45-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-67-G52-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-67-G53-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-67-G54-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-67-G55-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-67-G56-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-67-G60-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-67-G61-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-68-G41-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-68-G42-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-68-G53-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-68-G55-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-68-G60-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-68-G61-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-69-G32-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-69-G41-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-69-G42-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-69-G52-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-69-G53-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-69-G55-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-69-G56-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-69-G60-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-69-G61-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-70-G32-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-70-G41-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-70-G45-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-70-G52-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-70-G53-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-70-G54-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-70-G55-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-70-G60-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-70-G61-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat1-79-KM1-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-20-701-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-20-703-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-20-704-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-20-733-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-20-766-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-20-767-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-20-900-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-22-693-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-22-694-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-22-695-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-22-695-F-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-22-697-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-23-526-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-23-527-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-23-548-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-23-549-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-23-550-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-23-951-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-23-953-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-23-959-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-24-475-aus","0","0","0","0","1","1","0","20251201","20260301"
"Sat2-24-481-aus","0","0","0","0","1","1","0","20251201","20260301"
"Sat2-24-483-aus","0","0","0","0","1","1","0","20251201","20260301"
"Sat2-24-485-aus","0","0","0","0","1","1","0","20251201","20260301"
"Sat2-24-486-aus","0","0","0","0","1","1","0","20251201","20260301"
"Sat2-24-487-aus","0","0","0","0","1","1","0","20251201","20260301"
"Sat2-24-488-aus","0","0","0","0","1","1","0","20251201","20260301"
"Sat2-24-489-aus","0","0","0","0","1","1","0","20251201","20260301"
"Sat2-26-627-aus","1","0","0","0","0","1","0","20251201","20260301"
"Sat2-26-631-aus","1","0","0","0","0","1","0","20251201","20260301"
"Sat2-26-708-aus","1","0","0","0","0","1","0","20251201","20260301"
"Sat2-26-709-aus","1","0","0","0","0","1","0","20251201","20260301"
"Sat2-26-800-aus","1","0","0","0","0","1","0","20251201","20260301"
"Sat2-26-804-aus","1","0","0","0","0","1","0","20251201","20260301"
"Sat2-26-811-aus","1","0","0","0","0","1","0","20251201","20260301"
"Sat2-26-812-aus","1","0","0","0","0","1","0","20251201","20260301"
"Sat2-26-813-aus","1","0","0","0","0","1","0","20251201","20260301"
"Sat2-26-816-aus","1","0","0","0","0","1","0","20251201","20260301"
"Sat2-26-822-aus","1","0","0","0","0","1","0","20251201","20260301"
"Sat2-26-824-aus","1","0","0","0","0","1","0","20251201","20260301"
"Sat2-26-825-aus","1","0","0","0","0","1","0","20251201","20260301"
"Sat2-26-828-aus","1","0","0","0","0","1","0","20251201","20260301"
"Sat2-26-843-aus","1","0","0","0","0","1","0","20251201","20260301"
"Sat2-26-844-aus","1","0","0","0","0","1","0","20251201","20260301"
"Sat2-26-845-aus","1","0","0","0","0","1","0","20251201","20260301"
"Sat2-26-848-aus","1","0","0","0","0","1","0","20251201","20260301"
"Sat2-26-862-aus","1","0","0","0","0","1","0","20251201","20260301"
"Sat2-28-760-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-28-770-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-28-771-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-28-772-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-28-773-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-28-775-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-28-776-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-28-779-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-28-780-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-28-781-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-28-782-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-28-784-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-28-785-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-28-832-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-28-833-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-29-663-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-29-664-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-29-670-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-29-671-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-29-672-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-29-677-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-29-679-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-29-681-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-29-688-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-29-689-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-29-690-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-29-693-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-29-694-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-29-695-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-29-695-F-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-29-732-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-29-736-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-29-737-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-29-738-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-29-742-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-29-765-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-37-510-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-37-512-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-38-418-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-38-419-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-38-421-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-38-423-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-38-424-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-38-425-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-38-460-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-38-461-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-38-462-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-38-463-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-38-465-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-38-467-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-38-468-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-38-469-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-38-476-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-43-525-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat2-43-534-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat2-43-536-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat2-43-538-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat2-43-540-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat2-43-541-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat2-43-542-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat2-44-684-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-44-685-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-44-965-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-45-B05-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-45-B50-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-45-B51-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-45-B52-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-45-B53-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-45-B54-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-45-B55-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-45-B60-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-45-B61-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-45-B62-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-45-B65-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-46-B05-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-46-B50-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-46-B51-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-46-B52-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-46-B53-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-46-B54-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-46-B55-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-46-B60-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-46-B61-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-46-B62-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-46-B65-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-46-B70-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-46-B71-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-49-605-aus","0","0","0","1","1","1","0","20251201","20260301"
"Sat2-49-606-aus","0","0","0","1","1","1","0","20251201","20260301"
"Sat2-49-612-aus","0","0","0","1","1","1","0","20251201","20260301"
"Sat2-49-623-aus","0","0","0","1","1","1","0","20251201","20260301"
"Sat2-49-624-aus","0","0","0","1","1","1","0","20251201","20260301"
"Sat2-49-625-aus","0","0","0","1","1","1","0","20251201","20260301"
"Sat2-49-626-aus","0","0","0","1","1","1","0","20251201","20260301"
"Sat2-49-630-aus","0","0","0","1","1","1","0","20251201","20260301"
"Sat2-49-900-aus","0","0","0","1","1","1","0","20251201","20260301"
"Sat2-51-789-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat2-51-790-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat2-51-791-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat2-51-792-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat2-51-796-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat2-51-798-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat2-51-799-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat2-51-881-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat2-51-890-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat2-51-891-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat2-51-892-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat2-51-893-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat2-51-894-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat2-51-895-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat2-51-897-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat2-51-898-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat2-57-W80-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-57-W81-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-57-W82-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-57-W83-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-57-W85-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-57-W86-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-57-W88-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-58-G01-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-58-G10-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-58-G11-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-58-G12-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-58-G20-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-58-G22-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-58-G23-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-58-G24-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-58-G25-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-58-G43-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-59-10B-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-59-11B-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-59-12B-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-59-13B-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-59-14B-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-59-15B-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-59-20B-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-59-21B-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-59-22B-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-59-23B-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-59-24B-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-59-25B-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-59-26B-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-59-30B-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-59-31B-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-60-154-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-60-194-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-61-501-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat2-61-524-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat2-61-528-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat2-61-529-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat2-61-530-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat2-61-532-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat2-61-533-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat2-61-537-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat2-61-544-aus","0","0","0","1","0","1","0","20251201","20260301"
"Sat2-64-L01-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-64-L05-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-64-L11-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-64-L12-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-64-L13-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-64-L14-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-64-L15-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-65-L02-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-65-L20-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-65-L21-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-65-L22-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-65-L30-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-66-L01-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-66-L02-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-66-L03-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-66-L04-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-66-L14-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-66-L15-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-66-L20-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-66-L21-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-66-L22-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-66-L30-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-66-L40-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-66-L41-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-66-L42-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-66-L43-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-66-L44-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-66-L45-aus","0","0","0","0","0","1","0","20251201","20260301"
"Sat2-67-G30-aus","1","0","0","1","0","1","0","20251201","20260301"
"Sat2-67-G31-aus","1","0","0","1","0","1","0","20251201","20260301"
"Sat2-67-G32-aus","1","0","0","1","0","1","0","20251201","20260301"
"Sat2-67-G41-aus","1","0","0","1","0","1","0","20251201","20260301"
"Sat2-67-G42-aus","1","0","0","1","0","1","0","20251201","20260301"
"Sat2-67-G45-aus","1","0","0","1","0","1","0","20251201","20260301"
"Sat2-67-G52-aus","1","0","0","1","0","1","0","20251201","20260301"
"Sat2-67-G53-aus","1","0","0","1","0","1","0","20251201","20260301"
"Sat2-67-G54-aus","1","0","0","1","0","1","0","20251201","20260301"
