stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,level_id,platform_code
"35046","35046","Tarn Pl/Langstaffe Dr","-37.52058394","143.82929667","","","0","Level 0",""
"35047","35047","Ballarat Sec Col/Langstaffe Dr","-37.52083062","143.83244231","","","0","Level 0",""
"35048","35048","Forest St/Langstaffe Dr","-37.52106338","143.83440077","","","0","Level 0",""
"35049","35049","Hancock St/Forest St","-37.52366321","143.83458494","","","0","Level 0",""
"3505","3505","Wickham Rd/Chapel Rd","-37.94517542","145.04751140","","","0","Level 0",""
"35050","35050","Harrow St/Forest St","-37.52576099","143.83419077","","","0","Level 0",""
"35054","35054","Eton St/Norman St","-37.53364945","143.83638005","","","0","Level 0",""
"35055","35055","Dowling St/Norman St","-37.53414547","143.84043218","","","0","Level 0",""
"35056","35056","Wendouree Community Sports Club/Norman St ","-37.53445927","143.84306645","","","0","",""
"35057","35057","Creswick Rd/Norman St","-37.53501305","143.84760276","","","0","Level 0",""
"35058","35058","CDC Ballarat/Norman St","-37.53544866","143.85143130","","","0","Level 0",""
"35059","35059","Club Cres/Norman St","-37.53595472","143.85587922","","","0","Level 0",""
"3506","3506","Walsh Ave/Wickham Rd","-37.94596944","145.04974360","","","0","Level 0",""
"35060","35060","Norman St/Doveton St N","-37.53813277","143.85951026","","","0","Level 0",""
"35062","35062","Lydiard St/Landsborough St","-37.53952072","143.86155659","","","0","Level 0",""
"35063","35063","Walker St/Lydiard St N","-37.54108464","143.86175122","","","0","Level 0",""
"35064","35064","Howitt St/Lydiard St N","-37.54336133","143.86130491","","","0","Level 0",""
"35066","35066","St Columba's PS/Lydiard St N","-37.54641892","143.86074658","","","0","Level 0",""
"35067","35067","Chisolm St/Lydiard St N","-37.54860620","143.86032658","","","0","Level 0",""
"35068","35068","MacArthur St/Lydiard St N","-37.55074878","143.85991975","","","0","Level 0",""
"3507","3507","Rowans Rd/Wickham Rd","-37.94623814","145.05181902","","","0","Level 0",""
"35076","35076","Little Bridge St Interchange/Little Bridge St","-37.56317621","143.86204626","","","0","Level 0","Bay 1"
"3508","3508","Commercial Rd/Wickham Rd","-37.94669265","145.05532344","","","0","Level 0",""
"35084","35084","MacArthur St/Lydiard St N","-37.55068997","143.85974115","","","0","Level 0",""
"35086","35086","Brougham St/Lydiard St N","-37.54921038","143.86000698","","","0","Level 0",""
"35087","35087","St Columba's PS/Lydiard St N","-37.54625150","143.86054991","","","0","Level 0",""
"35088","35088","Howitt St/Lydiard St N","-37.54332052","143.86112557","","","0","Level 0",""
"3509","3509","Keys Rd/Chesterville Rd","-37.94850104","145.05896298","","","0","Level 0",""
"35090","35090","Walker St/Lydiard St N","-37.54091813","143.86158848","","","0","Level 0",""
"35091","35091","Lydiard St/Landsborough St","-37.53969711","143.86141341","","","0","Level 0",""
"35092","35092","Midlands Terrace Ret Village/Doveton St N","-37.53752826","143.85947906","","","0","Level 0",""
"35093","35093","Club Cres/Norman St","-37.53618635","143.85611841","","","0","Level 0",""
"35094","35094","CDC Ballarat/Norman St","-37.53562057","143.85145801","","","0","Level 0",""
"35096","35096","Creswick Rd/Norman St","-37.53517354","143.84753942","","","0","Level 0",""
"35097","35097","Wendouree Community Sports Club/Norman St","-37.53468494","143.84341899","","","0","Level 0",""
"35098","35098","Dowling St/Norman St","-37.53431193","143.84025543","","","0","Level 0",""
"35099","35099","Prefect St/Norman St","-37.53384411","143.83624736","","","0","Level 0",""
"351","351","Lee St/Rathdowne St","-37.79128412","144.97145272","","","0","Level 0",""
"3510","3510","Waves Leisure Centre/148 Chesterville Rd","-37.95029715","145.05858567","","","0","Level 0",""
"35100","35100","Ballarat Grammar/Norman St","-37.53331488","143.83197041","","","0","Level 0",""
"35101","35101","Gregory St/Gillies St N","-37.54158552","143.82190033","","","0","Level 0",""
"35103","35103","Lake Gardens Ave/Gillies St N","-37.54722379","143.82082333","","","0","Level 0",""
"35104","35104","Botanical Gardens/Gillies St N","-37.55127489","143.82002866","","","0","Level 0",""
"35105","35105","Carlton St/Gillies St N","-37.55296943","143.81971894","","","0","Level 0",""
"35106","35106","Crocker St/Sturt St","-37.55612112","143.82032050","","","0","Level 0",""
"3511","3511","Bernard St/Chesterville Rd","-37.95316256","145.05802084","","","0","Level 0",""
"35110","35110","Loreto College/Sturt St","-37.55710489","143.82272325","","","0","Level 0",""
"35112","35112","Dawsons Ave/Sturt St","-37.55843063","143.82846163","","","0","Level 0",""
"35113","35113","St Patricks College/Sturt St","-37.55887237","143.83249469","","","0","Level 0",""
"35114","35114","City Oval Bowling Club/Sturt St","-37.55934817","143.83645846","","","0","Level 0",""
"35115","35115","Pleasant Park SC/Sturt St","-37.55964578","143.83982996","","","0","Level 0",""
"35116","35116","CFA/Sturt St","-37.55998458","143.84272438","","","0","Level 0",""
"35117","35117","Ascot St/Sturt St","-37.56026139","143.84498764","","","0","Level 0",""
"35118","35118","Central Square SC/Sturt St","-37.56191589","143.85565898","","","0","Level 0",""
"35119","35119","St Patricks Cathedral/Sturt St","-37.56154310","143.85215465","","","0","Level 0",""
"3512","3512","Keamy Ave/Chesterville Rd","-37.95575923","145.05755410","","","0","Level 0",""
"35120","35120","Ballarat Base Hospital/Sturt St","-37.56105490","143.84804403","","","0","Level 0",""
"35123","35123","Pleasant Park SC/Sturt St","-37.56004947","143.83942807","","","0","Level 0",""
"35124","35124","City Oval Bowling Club/Sturt St","-37.55962574","143.83672966","","","0","Level 0",""
"35125","35125","Ballarat Clarendon College/Sturt St","-37.55926667","143.83375691","","","0","Level 0",""
"35126","35126","St Patricks College/Sturt St","-37.55903354","143.83178615","","","0","Level 0",""
"35127","35127","Dawsons Ave/Sturt St","-37.55857055","143.82796902","","","0","Level 0",""
"35128","35128","Victoria Park/Sturt St","-37.55771257","143.82320672","","","0","Level 0",""
"35129","35129","Ballarat HS/Gillies St N","-37.55473734","143.81912314","","","0","Level 0",""
"35130","35130","Aquatic Centre/Gillies St N","-37.55126818","143.81977998","","","0","Level 0",""
"35131","35131","Lake Gardens Ave/Gillies St N","-37.54707309","143.82058078","","","0","Level 0",""
"35136","35136","Stirling Dr/Gillies St N","-37.54399839","143.82116412","","","0","Level 0",""
"35137","35137","Gregory St/Gillies St N ","-37.54130944","143.82168575","","","0","Level 0",""
"35138","35138","Learmonth Rd/Gillies St N","-37.53777726","143.82234499","","","0","Level 0",""
"35139","35139","Stockland SC/Gillies St N","-37.53412059","143.82306601","","","0","Level 0",""
"3514","3514","Cheltenham Youth Club/Charman Rd","-37.96495068","145.05588904","","","0","Level 0",""
"35144","35144","MacCallum Community Centre/Leopold St","-37.55854599","143.81368697","","","0","Level 0",""
"35145","35145","Arthur St/Learmonth St","-37.55659472","143.81283079","","","0","Level 0",""
"35146","35146","Learmonth St/Cuthberts Rd","-37.55527039","143.81250247","","","0","Level 0",""
"35147","35147","Cardigan Ave/Cuthberts Rd","-37.55498931","143.81010387","","","0","Level 0",""
"35148","35148","Towong St/Cuthberts Rd","-37.55461262","143.80683796","","","0","Level 0",""
"35149","35149","Hume Cres/Cuthberts Rd","-37.55427326","143.80395527","","","0","Level 0",""
"3515","3515","Cheltenham Railway Station/Charman Rd","-37.96822929","145.05524478","","","0","Level 0","Bay 5"
"35150","35150","Alfredton PS/Cuthberts Rd","-37.55388924","143.80075764","","","0","Level 0",""
"35151","35151","St Thomas More School/Cuthberts Rd","-37.55361938","143.79844920","","","0","Level 0",""
"35152","35152","Alfredton Dr/Cuthberts Rd","-37.55342812","143.79671458","","","0","Level 0",""
"35157","35157","Ranger Barracks/Sturt St","-37.54692437","143.79875849","","","0","Level 0",""
"35158","35158","Ballarat Golf Club/Sturt St","-37.54848530","143.80249392","","","0","Level 0",""
"35159","35159","Warwick Rd/Sturt St","-37.54910217","143.80264860","","","0","Level 0",""
"3516","3516","Sydney St/Charman Rd","-37.97177775","145.05457055","","","0","Level 0",""
"35160","35160","Kallioota St/Sturt St","-37.54978647","143.80429418","","","0","Level 0",""
"35161","35161","Ballarat HS/Sturt St","-37.55488776","143.81735125","","","0","Level 0",""
"35166","35166","James Dr/Whitelaw Ave","-37.57923718","143.81451399","","","0","Level 0",""
"35168","35168","Whitelaw Ave/Wiltshire Lane","-37.57952633","143.80854682","","","0","Level 0",""
"35169","35169","Hanover St/Wiltshire Lane","-37.58296990","143.80794681","","","0","Level 0",""
"3517","3517","Latrobe St/Charman Rd","-37.97387953","145.05415077","","","0","Level 0",""
"35172","35172","Doug Dean Reserve/Greenhalghs Rd","-37.58538240","143.81553124","","","0","Level 0",""
"35173","35173","Delacombe PS/Greenhalghs Rd","-37.58572154","143.81841520","","","0","Level 0",""
"35176","35176","Leawarra","-37.58415111","143.82633937","","","0","Level 0",""
"35177","35177","Leawarra","-37.58295871","143.82655987","","","0","Level 0",""
"35178","35178","Whitelaw Ave/Sutton St","-37.58135781","143.82700149","","","0","Level 0",""
"35179","35179","Morshead Park/Sutton St","-37.57939601","143.82742446","","","0","Level 0",""
"3518","3518","Patty St/Charman Rd","-37.97649475","145.05371739","","","0","Level 0",""
"35180","35180","Ballarat Harness Racing/Sutton St","-37.57611459","143.82802797","","","0","Level 0",""
"35181","35181","Elizabeth St/Sutton St","-37.57397157","143.82841328","","","0","Level 0",""
"35189","35189","Western Oval/Eyre St","-37.56408018","143.83921235","","","0","Level 0",""
"35190","35190","Peter Heinz Centre/Eyre St","-37.56456869","143.84332305","","","0","Level 0",""
"35191","35191","Dana St/Drummond St S","-37.56320507","143.84691204","","","0","Level 0",""
"35192","35192","Dana St/Drummond St S","-37.56340821","143.84709589","","","0","Level 0",""
"35193","35193","Peter Heinz Centre/Eyre St","-37.56483105","143.84403637","","","0","Level 0",""
"35194","35194","Western Oval/Eyre St","-37.56426857","143.83918174","","","0","Level 0",""
"352","352","Newry St/Rathdowne St","-37.78916361","144.97181732","","","0","Level 0",""
"3520","3520","Mentone Girls Secondary College/Balcombe Rd ","-37.97986872","145.05393565","","","0","Level 0",""
"35201","35201","Darling St/Sutton St","-37.57398513","143.82858251","","","0","Level 0",""
"35202","35202","Ballarat Harness Racing/Sutton St","-37.57611946","143.82820889","","","0","Level 0",""
"35203","35203","Morshead Park/Sutton St","-37.57940118","143.82761670","","","0","Level 0",""
"35205","35205","Jubilee Rd/Midland Hwy","-37.45691605","143.86394151","","","0","Level 0",""
"35206","35206","Bullock Creek Rd/Midland Hwy","-37.45846077","143.86103994","","","0","Level 0",""
"35207","35207","Blackmore Rd/Midland Hwy","-37.46147590","143.85549954","","","0","Level 0",""
"3521","3521","Mundy St/Balcombe Rd","-37.98033673","145.05771457","","","0","Level 0",""
"35210","35210","1012 Creswick Rd","-37.47293948","143.84782893","","","0","Level 0",""
"35211","35211","Taronga Rd/Creswick Rd","-37.48217375","143.84711276","","","0","Level 0",""
"35212","35212","Pistol Club Rd/Creswick Rd","-37.48757939","143.84844574","","","0","Level 0",""
"35214","35214","790 Creswick Rd","-37.49337409","143.84747831","","","0","Level 0",""
"35215","35215","Fraser Rd/Creswick Rd","-37.49716690","143.84678722","","","0","Level 0",""
"35217","35217","690 Creswick Rd","-37.50243836","143.84579628","","","0","Level 0",""
"35218","35218","Rosehill Rd/Creswick Rd","-37.50569690","143.84534237","","","0","Level 0",""
"35219","35219","612 Creswick Rd","-37.50914944","143.84607914","","","0","Level 0",""
"3522","3522","Elizabeth St/Balcombe Rd","-37.98067926","145.06044939","","","0","Level 0",""
"35220","35220","Millers Rd/Creswick Rd","-37.51227435","143.84669404","","","0","Level 0",""
"35221","35221","Heinz Lane/Creswick Rd","-37.52678746","143.84829999","","","0","Level 0",""
"35222","35222","Selkirk Dr/Creswick Rd","-37.53065615","143.84943812","","","0","Level 0",""
"35223","35223","Norman St/Creswick Rd","-37.53498247","143.84949354","","","0","Level 0",""
"35224","35224","North Ballarat Sports Club/Creswick Rd","-37.53774128","143.84955839","","","0","Level 0",""
"35225","35225","Gregory St/Creswick Rd","-37.54383471","143.85033146","","","0","Level 0",""
"35226","35226","Ballarat Old Cemetery/Creswick Rd","-37.54892064","143.85049069","","","0","Level 0",""
"35227","35227","Holmes St/Creswick Rd","-37.55412518","143.85340633","","","0","Level 0",""
"35229","35229","Mair St/Doveton St N","-37.55905532","143.85515682","","","0","Level 0",""
"35230","35230","Loch Ave/Creswick Rd","-37.55295796","143.85187107","","","0","Level 0",""
"35231","35231","Ballarat Old Cemetery/Creswick Rd","-37.54885910","143.85021037","","","0","Level 0",""
"35232","35232","Beaufort Cres/Creswick Rd","-37.54712754","143.85048700","","","0","Level 0",""
"35233","35233","Gregory St/Creswick Rd","-37.54377226","143.85001725","","","0","Level 0",""
"35234","35234","North Ballarat Sports Club/Creswick Rd","-37.53774394","143.84932067","","","0","Level 0",""
"35236","35236","Norman St/Creswick Rd","-37.53485853","143.84923853","","","0","Level 0",""
"35237","35237","Selkirk Dr/Creswick Rd","-37.53065012","143.84921210","","","0","Level 0",""
"35238","35238","Coronet St/Creswick Rd","-37.52686901","143.84797978","","","0","Level 0",""
"35239","35239","Olliers Rd/Creswick Rd","-37.51204960","143.84637549","","","0","Level 0",""
"3524","3524","Kilbreda College/Como Pde","-37.98420362","145.06651632","","","0","Level 0",""
"35240","35240","613 Creswick Rd","-37.50900689","143.84580239","","","0","Level 0",""
"35241","35241","Rosehill Rd/Creswick Rd","-37.50531853","143.84500770","","","0","Level 0",""
"35242","35242","Cummins Rd/Creswick Rd","-37.49690887","143.84657191","","","0","Level 0",""
"35243","35243","797 Creswick Rd","-37.49300836","143.84727885","","","0","Level 0",""
"35244","35244","Pistol Club Rd/Creswick Rd","-37.48728475","143.84820938","","","0","Level 0",""
"35245","35245","Kennedys Rd/Creswick Rd","-37.48130367","143.84658405","","","0","Level 0",""
"35246","35246","1012 Creswick Rd","-37.47251376","143.84774508","","","0","Level 0",""
"35248","35248","Blackmore Rd/Midland Hwy","-37.46130280","143.85542767","","","0","Level 0",""
"35249","35249","Bullock Creek Rd/Midland Hwy","-37.45844157","143.86065645","","","0","Level 0",""
"3525","3525","St Augustines Church/Como Pde","-37.98604975","145.06808469","","","0","Level 0",""
"35251","35251","Jubilee Rd/Midland Hwy","-37.45629083","143.86448756","","","0","Level 0",""
"35252","35252","Lakeside Dr/Midland Hwy","-37.44427499","143.88847236","","","0","Level 0",""
"35253","35253","White Hills Rd/Albert St","-37.43569682","143.89187872","","","0","Level 0",""
"35254","35254","Hyde Park St/Albert St","-37.43106544","143.89221729","","","0","Level 0",""
"35255","35255","Napier St/Albert St","-37.42908990","143.89315772","","","0","Level 0",""
"35256","35256","Hall St/Albert St","-37.42635267","143.89391493","","","0","Level 0",""
"35257","35257","Raglan St/Albert St","-37.42455247","143.89432830","","","0","Level 0",""
"35258","35258","Creswick Bowling Club/Albert St","-37.42218672","143.89482151","","","0","Level 0",""
"35259","35259","Cushing Ave/Albert St","-37.42045961","143.89458787","","","0","Level 0",""
"3526","3526","Mentone Grammar School/Como Pde","-37.98767254","145.06977285","","","0","Level 0",""
"35260","35260","Harvey St/Clunes Rd","-37.41684150","143.89337053","","","0","Level 0",""
"35261","35261","Little King St/Clunes Rd","-37.41454705","143.89212114","","","0","Level 0",""
"35263","35263","Prince St/Clunes-Creswick Rd","-37.41175853","143.89058727","","","0","Level 0",""
"35264","35264","Williams St/Clunes-Creswick Rd","-37.41005333","143.88913292","","","0","Level 0",""
"35265","35265","Broomfield Rd/Clunes-Creswick Rd","-37.40858769","143.88822218","","","0","Level 0",""
"35266","35266","Alfred St/Clunes-Creswick Rd","-37.41007787","143.88938040","","","0","Level 0",""
"35267","35267","Prince St/Clunes-Creswick Rd","-37.41178277","143.89082348","","","0","Level 0",""
"35268","35268","Little King St/Clunes Rd","-37.41443360","143.89226138","","","0","Level 0",""
"35269","35269","Harvey St/Clunes Rd","-37.41673191","143.89365747","","","0","Level 0",""
"3527","3527","Stawell St/Warrigal Rd","-37.98560501","145.07063545","","","0","Level 0",""
"35270","35270","Victoria St/Albert St","-37.42063656","143.89480650","","","0","Level 0",""
"35271","35271","Creswick Bowling Club/Albert St","-37.42195775","143.89502303","","","0","Level 0",""
"35272","35272","Raglan St/Albert St","-37.42457315","143.89442912","","","0","Level 0",""
"35273","35273","Hall St/Albert St","-37.42636583","143.89407255","","","0","Level 0",""
"35274","35274","Napier St/Albert St","-37.42911236","143.89332626","","","0","Level 0",""
"35275","35275","Hyde Park Rd/Albert St","-37.43139183","143.89229417","","","0","Level 0",""
"35276","35276","White Hills Rd/Albert St","-37.43567517","143.89208300","","","0","Level 0",""
"35277","35277","Lakeside Dr/Midland Hwy","-37.44440575","143.88864776","","","0","Level 0",""
"35278","35278","Doveton Cres/Lydiard St N","-37.55772430","143.85863079","","","0","Level 0",""
"35279","35279","Ballarat Station/Lydiard St N","-37.55865759","143.85848971","","","0","Level 0","Bay 1"
"3528","3528","St Patricks Primary School/Warrigal Rd","-37.98352080","145.07103161","","","0","Level 0",""
"35280","35280","Ballarat Base Hospital/Drummond St N","-37.55901783","143.84767721","","","0","Level 0",""
"35281","35281","St John of God Hospital/Drummond St N","-37.55669502","143.84808074","","","0","Level 0",""
"35282","35282","Mill St/Drummond St N","-37.55461489","143.84846269","","","0","Level 0",""
"35283","35283","Duncan St/Drummond St N","-37.55281406","143.84884416","","","0","Level 0",""
"35285","35285","MacArthur St/Drummond St N","-37.55032893","143.84924312","","","0","Level 0",""
"35286","35286","Ballarat Old Cemetery/Burnbank St","-37.54914626","143.84713151","","","0","Level 0",""
"35288","35288","Cardigan St/Burnbank St","-37.54684443","143.84596116","","","0","Level 0",""
"35289","35289","Haddon St/Burnbank St","-37.54521827","143.84512447","","","0","Level 0",""
"3529","3529","Thrift Park Shopping Centre/Lower Dandenong Rd","-37.98260644","145.07682806","","","0","Level 0",""
"35291","35291","Howitt St/Burnbank St","-37.54239036","143.84315040","","","0","Level 0",""
"35292","35292","Burnbank St/Howitt St","-37.54158907","143.84182638","","","0","Level 0",""
"35293","35293","Dowling St/Howitt St","-37.54131072","143.83950719","","","0","Level 0",""
"35294","35294","Browns Pde/Howitt St","-37.54096286","143.83661388","","","0","Level 0",""
"35296","35296","Symons St/Howitt St","-37.54071990","143.83461006","","","0","Level 0",""
"35297","35297","Ballarat Day Hospital/Howitt St","-37.54041673","143.83204304","","","0","Level 0",""
"35298","35298","School Lane/Howitt St","-37.54004706","143.82901496","","","0","Level 0",""
"35299","35299","Park St/Howitt St","-37.53949072","143.82441073","","","0","Level 0",""
"353","353","Fenwick St/Rathdowne St","-37.78781560","144.97203586","","","0","Level 0",""
"3530","3530","Kingsclere Ave/Corrigan Rd","-37.98096381","145.16521046","","","0","Level 0",""
"35300","35300","Cemetery South/Doveton St N","-37.53253449","143.86041277","","","0","Level 0",""
"35301","35301","Ballarat General Cemetery/Doveton St N","-37.53019540","143.86088427","","","0","Level 0",""
"35302","35302","Heinz Lane/Slatey Creek Rd","-37.52801710","143.86130373","","","0","Level 0",""
"35303","35303","Slatey Creek Rd/Bogong Ave","-37.52565397","143.86121052","","","0","Level 0",""
"35305","35305","Ashford Ct/Bogong Ave","-37.52516828","143.85718088","","","0","Level 0",""
"35306","35306","Wicklow Dr/Bogong Ave","-37.52484250","143.85442292","","","0","Level 0",""
"35307","35307","Kerry Way/Wicklow Dr","-37.52325880","143.85450080","","","0","Level 0",""
"35308","35308","Curragh Ct/Wickow Dr","-37.52242904","143.85818959","","","0","Level 0",""
"35309","35309","Slatey Creek Rd/Wicklow Dr","-37.52343396","143.86141675","","","0","Level 0",""
"3531","3531","Coolabah St/Lower Dandenong Rd","-37.98337190","145.08286528","","","0","Level 0",""
"35310","35310","Northwood Ct/Slatey Creek Rd","-37.52477561","143.86206188","","","0","Level 0",""
"35311","35311","Swinglers Rd/Slatey Creek Rd","-37.52826281","143.86139524","","","0","Level 0",""
"35312","35312","Ballarat General Cemetery/Doveton St N","-37.53020831","143.86103080","","","0","Level 0",""
"35313","35313","Cemetery South/Doveton St N","-37.53322060","143.86046318","","","0","Level 0",""
"3532","3532","Ivy St/Lower Dandenong Rd","-37.98374076","145.08614618","","","0","Level 0",""
"35326","35326","Eastern Oval/Peel St N","-37.55844953","143.86455354","","","0","Level 0",""
"35327","35327","Ballarat Bowling Club/Peel St N","-37.55678153","143.86484986","","","0","Level 0",""
"35328","35328","Clissold St/Peel St N","-37.55377823","143.86541717","","","0","Level 0",""
"35329","35329","Napier St/Peel St N","-37.55210152","143.86572512","","","0","Level 0",""
"3533","3533","Allandale Rd/Lower Dandenong Rd","-37.98411520","145.08922202","","","0","Level 0",""
"35331","35331","Nicholson St/Chisholm St","-37.54967634","143.86736584","","","0","Level 0",""
"35332","35332","Black Hill Pool/Chisholm St","-37.54966971","143.87288862","","","0","Level 0",""
"35336","35336","Inkerman Gully/Simpson St","-37.54230935","143.87428266","","","0","Level 0",""
"35337","35337","Woodside Ct/Simpson St","-37.53940765","143.87528649","","","0","Level 0",""
"35338","35338","Simpson St/Norman St","-37.53840895","143.87500007","","","0","Level 0",""
"35339","35339","Parkview Ct/Norman St","-37.53798518","143.87158938","","","0","Level 0",""
"3534","3534","Bundora Pde/Lower Dandenong Rd","-37.98457142","145.09289922","","","0","Level 0",""
"35340","35340","Havelock St/Norman St","-37.53759191","143.86797378","","","0","Level 0",""
"35341","35341","Landsborough St/Havelock St","-37.54112654","143.86705634","","","0","Level 0",""
"35342","35342","Howitt St/Havelock St","-37.54397806","143.86654084","","","0","Level 0",""
"35343","35343","Peel St N/Gregory St","-37.54619299","143.86648199","","","0","Level 0",""
"35344","35344","Sweeney St/Peel St N","-37.54812411","143.86659345","","","0","Level 0",""
"35346","35346","Clissold St/Peel St N","-37.55361143","143.86558260","","","0","Level 0",""
"35347","35347","Ballarat Bowling Club/Peel St N","-37.55704553","143.86495196","","","0","Level 0",""
"35349","35349","Princes St N/Humffray St N","-37.55834555","143.86979810","","","0","Level 0",""
"3535","3535","Duigan Dr/Lower Dandenong Rd","-37.98499462","145.09677089","","","0","Level 0",""
"35350","35350","St Nicholas Church/Humffray St N","-37.55746799","143.87339995","","","0","Level 0",""
"35351","35351","Queen St/Humffray St N","-37.55653037","143.87609882","","","0","Level 0",""
"35352","35352","Oliver St/Humffray St N","-37.55565060","143.87860281","","","0","Level 0",""
"35353","35353","Rice St/Humffray St N","-37.55497631","143.88070205","","","0","Level 0",""
"35357","35357","Uniting Church/Humffray St N","-37.55316713","143.89374703","","","0","Level 0",""
"35358","35358","Brown Hill Reserve/Humffray St N","-37.55318157","143.89634939","","","0","Level 0",""
"35359","35359","Bradbury St/Humffray St N","-37.55236885","143.90004987","","","0","Level 0",""
"3536","3536","De Havilland Rd/Lower Dandenong Rd","-37.98534066","145.09922134","","","0","Level 0",""
"35360","35360","Lawless Pl/Humffray St N","-37.55181483","143.90194015","","","0","Level 0",""
"3537","3537","Sibthorpe St/Lower Dandenong Rd","-37.98588019","145.10361386","","","0","Level 0",""
"35370","35370","St Alipius Parish School/Victoria St","-37.56144423","143.87384483","","","0","Level 0",""
"35371","35371","Bakery Hill SC/Victoria St","-37.56223449","143.86932964","","","0","Level 0",""
"35372","35372","Humffray St/Main Rd","-37.56424473","143.86597429","","","0","Level 0",""
"35373","35373","Barkly St/Main Rd","-37.56541119","143.86782697","","","0","Level 0",""
"35377","35377","Joseph St/Eureka St","-37.56587406","143.87985107","","","0","Level 0",""
"35378","35378","Eureka Centre/Eureka St","-37.56597898","143.88381971","","","0","Level 0",""
"35379","35379","Eureka Stockade Memorial Park/Eureka St","-37.56572375","143.88575459","","","0","Level 0",""
"3538","3538","Boundary Rd/Lower Dandenong Rd","-37.98634552","145.10732518","","","0","Level 0",""
"35382","35382","Fussell St/Eureka St","-37.56688262","143.89348265","","","0","Level 0",""
"35383","35383","Richards St/Eureka St","-37.56609508","143.89026678","","","0","Level 0",""
"35384","35384","Eureka Centre/Eureka St","-37.56610656","143.88319183","","","0","Level 0",""
"35385","35385","Kline St/Eureka St","-37.56565275","143.88716112","","","0","Level 0",""
"35386","35386","Joseph St/Eureka St","-37.56596948","143.87971126","","","0","Level 0",""
"3539","3539","Boundary Rd/Lower Dandenong Rd","-37.98659898","145.11075732","","","0","Level 0",""
"35391","35391","Barkly St/Main Rd","-37.56548019","143.86771089","","","0","Level 0",""
"35393","35393","Steinfield St/Peel St S","-37.56558081","143.86336017","","","0","Level 0",""
"35394","35394","Young St/Peel St S","-37.56734690","143.86302570","","","0","Level 0",""
"35395","35395","Peake St/Grant St","-37.56993714","143.86352822","","","0","Level 0",""
"35396","35396","Grant St/Magpie St","-37.57137662","143.86480354","","","0","Level 0",""
"35397","35397","Bradshaw St/Magpie St","-37.57412312","143.86440528","","","0","Level 0",""
"35398","35398","Sovereign Hill/Bradshaw St","-37.57462991","143.86618395","","","0","Level 0",""
"354","354","Richardson St/Rathdowne St","-37.78485014","144.97252571","","","0","Level 0",""
"35402","35402","Kline St/Wilson St","-37.57296478","143.88495471","","","0","Level 0",""
"35403","35403","Richards St/Wilson St","-37.57338112","143.88775609","","","0","Level 0",""
"35404","35404","Fussell St/Wilson St","-37.57403517","143.89137400","","","0","Level 0",""
"35409","35409","York St/Joseph St","-37.56925725","143.87933626","","","0","Level 0",""
"3541","3541","Woodlands Dr/Lower Dandenong Rd","-37.98726125","145.11664987","","","0","Level 0",""
"35410","35410","Wilson St/Joseph St","-37.57172663","143.87867845","","","0","Level 0",""
"35416","35416","Sovereign Hill/Bradshaw St","-37.57473552","143.86642857","","","0","Level 0",""
"35418","35418","Bradshaw St/Magpie St","-37.57411951","143.86426959","","","0","Level 0",""
"35419","35419","Grant St/Magpie St","-37.57126712","143.86475153","","","0","Level 0",""
"3542","3542","Howard Rd/Lower Dandenong Rd","-37.98803653","145.12117326","","","0","Level 0",""
"35420","35420","Peake St/Grant St","-37.57006884","143.86339817","","","0","Level 0",""
"35421","35421","Eastwood St/Peel St","-37.56526340","143.86328294","","","0","Level 0",""
"35422","35422","Callow St/Main Rd","-37.56793724","143.86896622","","","0","Level 0",""
"35423","35423","York St/Main Rd","-37.56953326","143.87037090","","","0","Level 0",""
"35426","35426","Sovereign Hill/Main Rd ","-37.57553840","143.86884013","","","0","Level 0",""
"35427","35427","Burdeu St/Main Rd","-37.57855910","143.86824935","","","0","Level 0",""
"35428","35428","Elsworth St/Main Rd","-37.58161882","143.86810974","","","0","Level 0",""
"35429","35429","Kinnersley Ave/Geelong Rd","-37.58592412","143.86737440","","","0","Level 0",""
"3543","3543","Sandleford Pl/Lower Dandenong Rd","-37.98859763","145.12583885","","","0","Level 0",""
"35430","35430","Milverton Lane/Geelong Rd","-37.58971462","143.86693232","","","0","Level 0",""
"35431","35431","Hocking Ave/Geelong Rd","-37.59223824","143.86730199","","","0","Level 0",""
"35432","35432","Glenvale Rd/Geelong Rd","-37.59631708","143.86787819","","","0","Level 0",""
"35433","35433","Mount Clear Vet Clinic/Geelong Rd","-37.59984181","143.86828517","","","0","Level 0",""
"35434","35434","Midvale SC/Geelong Rd","-37.60251064","143.86869412","","","0","Level 0",""
"35435","35435","Mount Clear PS/Geelong Rd","-37.60519686","143.86907971","","","0","Level 0",""
"35436","35436","Olympic Ave/Geelong Rd","-37.60937740","143.86975373","","","0","Level 0",""
"35437","35437","Greenhill Rd/Geelong Rd","-37.61826500","143.87532749","","","0","Level 0",""
"35438","35438","Shire Ave/Geelong Rd","-37.62071357","143.87762633","","","0","Level 0",""
"35439","35439","Wetlands Dr/University Dr","-37.62465522","143.87982886","","","0","Level 0",""
"3544","3544","St Marks Primary School/Lower Dandenong Rd","-37.98896059","145.12882430","","","0","Level 0",""
"35440","35440","Wetlands Dr/Gear Ave","-37.62839530","143.88088452","","","0","Level 0",""
"35441","35441","Federation University/Chancellor Dr","-37.62634380","143.89122246","","","0","Level 0",""
