route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id,wheelchair_accessible
"aus:vic:vic-01-BAT:","T0","01-BAT--1-T0-8228","1-BAT-mjp-1.10.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0","01-BAT--1-T0-8229","1-BAT-mjp-1.1.H","Melton","0","","1"
"aus:vic:vic-01-BAT:","T0","01-BAT--1-T0-8230","1-BAT-mjp-1.10.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0","01-BAT--1-T0-8231","1-BAT-mjp-1.1.H","Melton","0","","1"
"aus:vic:vic-01-BAT:","T0","01-BAT--1-T0-8232","1-BAT-mjp-1.10.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0","01-BAT--1-T0-8233","1-BAT-mjp-1.1.H","Melton","0","","1"
"aus:vic:vic-01-BAT:","T0","01-BAT--1-T0-8234","1-BAT-mjp-1.10.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0","01-BAT--1-T0-8235","1-BAT-mjp-1.5.H","Bacchus Marsh","0","","1"
"aus:vic:vic-01-BAT:","T0","01-BAT--1-T0-8236","1-BAT-mjp-1.10.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0","01-BAT--1-T0-8237","1-BAT-mjp-1.3.H","Bacchus Marsh","0","","1"
"aus:vic:vic-01-BAT:","T0","01-BAT--1-T0-8238","1-BAT-mjp-1.10.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0","01-BAT--1-T0-8239","1-BAT-mjp-1.2.H","Melton","0","","1"
"aus:vic:vic-01-BAT:","T0","01-BAT--1-T0-8240","1-BAT-mjp-1.10.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0","01-BAT--1-T0-8241","1-BAT-mjp-1.5.H","Bacchus Marsh","0","","1"
"aus:vic:vic-01-BAT:","T0","01-BAT--1-T0-8242","1-BAT-mjp-1.10.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0","01-BAT--1-T0-8243","1-BAT-mjp-1.3.H","Bacchus Marsh","0","","1"
"aus:vic:vic-01-BAT:","T0","01-BAT--1-T0-8244","1-BAT-mjp-1.10.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0","01-BAT--1-T0-8245","1-BAT-mjp-1.2.H","Melton","0","","1"
"aus:vic:vic-01-BAT:","T0","01-BAT--1-T0-8246","1-BAT-mjp-1.10.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0","01-BAT--1-T0-8247","1-BAT-mjp-1.4.H","Bacchus Marsh","0","","1"
"aus:vic:vic-01-BAT:","T0","01-BAT--1-T0-8248","1-BAT-mjp-1.10.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0","01-BAT--1-T0-8250","1-BAT-mjp-1.10.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8101","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8102","1-BAT-mjp-20.14.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8103","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8104","1-BAT-mjp-20.16.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8105","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8106","1-BAT-mjp-20.17.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8107","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8108","1-BAT-mjp-20.17.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8110","1-BAT-mjp-20.17.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8111","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8112","1-BAT-mjp-20.17.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8113","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8115","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8116","1-BAT-mjp-20.17.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8117","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8120","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8121","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8122","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8123","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8124","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8125","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8126","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8127","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8128","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8130","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8131","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8133","1-BAT-mjp-20.8.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8134","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8135","1-BAT-mjp-20.7.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8136","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8137","1-BAT-mjp-20.7.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8138","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8141","1-BAT-mjp-20.7.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8142","1-BAT-mjp-20.16.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8143","1-BAT-mjp-20.7.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8144","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8145","1-BAT-mjp-20.7.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8146","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8149","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8150","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8151","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8152","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8153","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8154","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8155","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8156","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8157","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8158","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8159","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8160","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8161","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8162","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8163","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8164","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8204","1-BAT-mjp-20.12.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8206","1-BAT-mjp-20.10.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8209","1-BAT-mjp-20.2.H","Melton","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8210","1-BAT-mjp-20.13.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8211","1-BAT-mjp-20.2.H","Melton","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8212","1-BAT-mjp-20.13.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8213","1-BAT-mjp-20.2.H","Melton","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8214","1-BAT-mjp-20.11.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8215","1-BAT-mjp-20.2.H","Melton","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8216","1-BAT-mjp-20.13.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8217","1-BAT-mjp-20.2.H","Melton","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8218","1-BAT-mjp-20.11.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8219","1-BAT-mjp-20.2.H","Melton","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8221","1-BAT-mjp-20.2.H","Melton","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8222","1-BAT-mjp-20.13.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8223","1-BAT-mjp-20.2.H","Melton","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8224","1-BAT-mjp-20.10.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8225","1-BAT-mjp-20.2.H","Melton","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8226","1-BAT-mjp-20.10.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8227","1-BAT-mjp-20.2.H","Melton","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8228","1-BAT-mjp-20.10.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8229","1-BAT-mjp-20.2.H","Melton","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8230","1-BAT-mjp-20.10.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8231","1-BAT-mjp-20.2.H","Melton","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8232","1-BAT-mjp-20.10.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8233","1-BAT-mjp-20.2.H","Melton","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8234","1-BAT-mjp-20.10.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8235","1-BAT-mjp-20.5.H","Bacchus Marsh","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8236","1-BAT-mjp-20.10.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8237","1-BAT-mjp-20.5.H","Bacchus Marsh","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8238","1-BAT-mjp-20.10.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8239","1-BAT-mjp-20.3.H","Melton","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8240","1-BAT-mjp-20.10.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8241","1-BAT-mjp-20.5.H","Bacchus Marsh","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8242","1-BAT-mjp-20.10.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8243","1-BAT-mjp-20.5.H","Bacchus Marsh","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8244","1-BAT-mjp-20.10.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8245","1-BAT-mjp-20.3.H","Melton","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8246","1-BAT-mjp-20.10.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8247","1-BAT-mjp-20.4.H","Bacchus Marsh","0","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8248","1-BAT-mjp-20.10.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T0_13","01-BAT--20-T0-8250","1-BAT-mjp-20.10.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T2_5","01-BAT--20-T2-8104","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T2_5","01-BAT--20-T2-8107","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T2_5","01-BAT--20-T2-8110","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T2_5","01-BAT--20-T2-8111","1-BAT-mjp-20.1.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T2_5","01-BAT--20-T2-8113","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T2_5","01-BAT--20-T2-8114","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T2_5","01-BAT--20-T2-8115","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T2_5","01-BAT--20-T2-8119","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T2_5","01-BAT--20-T2-8120","1-BAT-mjp-20.9.R","Ballarat","1","","1"
"aus:vic:vic-01-BAT:","T2_5","01-BAT--20-T2-8121","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T2_5","01-BAT--20-T2-8123","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T2_5","01-BAT--20-T2-8124","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T2_5","01-BAT--20-T2-8126","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T2_5","01-BAT--20-T2-8127","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T2_5","01-BAT--20-T2-8128","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T2_5","01-BAT--20-T2-8129","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T2_5","01-BAT--20-T2-8131","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T2_5","01-BAT--20-T2-8132","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T2_5","01-BAT--20-T2-8133","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T2_5","01-BAT--20-T2-8134","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T2_5","01-BAT--20-T2-8136","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T2_5","01-BAT--20-T2-8137","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T2_5","01-BAT--20-T2-8140","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T2_5","01-BAT--20-T2-8141","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T2_5","01-BAT--20-T2-8142","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T2_5","01-BAT--20-T2-8144","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T2_5","01-BAT--20-T2-8145","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T2_5","01-BAT--20-T2-8148","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T2_5","01-BAT--20-T2-8150","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T2_5","01-BAT--20-T2-8151","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T2_5","01-BAT--20-T2-8152","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T2_5","01-BAT--20-T2-8153","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T2_5","01-BAT--20-T2-8154","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T2_5","01-BAT--20-T2-8155","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T2_5","01-BAT--20-T2-8158","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T2_5","01-BAT--20-T2-8159","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T2_5","01-BAT--20-T2-8161","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T2_5","01-BAT--20-T2-8165","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T3_4","01-BAT--20-T3-8104","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T3_4","01-BAT--20-T3-8107","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T3_4","01-BAT--20-T3-8110","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T3_4","01-BAT--20-T3-8111","1-BAT-mjp-20.1.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T3_4","01-BAT--20-T3-8113","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T3_4","01-BAT--20-T3-8114","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T3_4","01-BAT--20-T3-8115","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T3_4","01-BAT--20-T3-8119","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T3_4","01-BAT--20-T3-8120","1-BAT-mjp-20.9.R","Ballarat","1","","1"
"aus:vic:vic-01-BAT:","T3_4","01-BAT--20-T3-8121","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T3_4","01-BAT--20-T3-8123","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T3_4","01-BAT--20-T3-8124","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T3_4","01-BAT--20-T3-8126","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T3_4","01-BAT--20-T3-8127","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T3_4","01-BAT--20-T3-8128","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T3_4","01-BAT--20-T3-8129","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T3_4","01-BAT--20-T3-8131","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T3_4","01-BAT--20-T3-8132","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T3_4","01-BAT--20-T3-8133","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T3_4","01-BAT--20-T3-8134","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T3_4","01-BAT--20-T3-8136","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T3_4","01-BAT--20-T3-8137","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T3_4","01-BAT--20-T3-8140","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T3_4","01-BAT--20-T3-8141","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T3_4","01-BAT--20-T3-8142","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T3_4","01-BAT--20-T3-8144","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T3_4","01-BAT--20-T3-8145","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T3_4","01-BAT--20-T3-8148","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T3_4","01-BAT--20-T3-8150","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T3_4","01-BAT--20-T3-8151","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T3_4","01-BAT--20-T3-8152","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T3_4","01-BAT--20-T3-8153","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T3_4","01-BAT--20-T3-8154","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T3_4","01-BAT--20-T3-8155","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T3_4","01-BAT--20-T3-8158","1-BAT-mjp-20.15.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T3_4","01-BAT--20-T3-8159","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T3_4","01-BAT--20-T3-8161","1-BAT-mjp-20.6.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T2","01-BAT--2-T2-8104","1-BAT-mjp-2.4.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T2","01-BAT--2-T2-8107","1-BAT-mjp-2.2.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T2","01-BAT--2-T2-8110","1-BAT-mjp-2.4.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T2","01-BAT--2-T2-8111","1-BAT-mjp-2.1.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T2","01-BAT--2-T2-8113","1-BAT-mjp-2.2.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T2","01-BAT--2-T2-8114","1-BAT-mjp-2.4.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T2","01-BAT--2-T2-8115","1-BAT-mjp-2.2.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T2","01-BAT--2-T2-8119","1-BAT-mjp-2.2.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T2","01-BAT--2-T2-8120","1-BAT-mjp-2.3.R","Ballarat","1","","1"
"aus:vic:vic-01-BAT:","T2","01-BAT--2-T2-8121","1-BAT-mjp-2.2.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T2","01-BAT--2-T2-8123","1-BAT-mjp-2.2.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T2","01-BAT--2-T2-8124","1-BAT-mjp-2.4.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T2","01-BAT--2-T2-8126","1-BAT-mjp-2.4.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T2","01-BAT--2-T2-8127","1-BAT-mjp-2.2.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T2","01-BAT--2-T2-8128","1-BAT-mjp-2.4.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T2","01-BAT--2-T2-8129","1-BAT-mjp-2.2.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T2","01-BAT--2-T2-8131","1-BAT-mjp-2.2.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T2","01-BAT--2-T2-8132","1-BAT-mjp-2.4.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T2","01-BAT--2-T2-8133","1-BAT-mjp-2.2.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T2","01-BAT--2-T2-8134","1-BAT-mjp-2.4.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T2","01-BAT--2-T2-8136","1-BAT-mjp-2.4.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T2","01-BAT--2-T2-8137","1-BAT-mjp-2.2.H","Wendouree","0","","1"
"aus:vic:vic-01-BAT:","T2","01-BAT--2-T2-8140","1-BAT-mjp-2.4.R","Southern Cross","1","","1"
"aus:vic:vic-01-BAT:","T2","01-BAT--2-T2-8141","1-BAT-mjp-2.2.H","Wendouree","0","","1"
